heading,speed,lat,lon,alt
69.62698364,12.17179211,-117.3127198,34.2061333,1412.76
64.39450116,13.60355123,-117.312596,34.2061715,1412.64
63.45118238,13.05420062,-117.3124629,34.2062245,1411.89
56.7766364,14.45528926,-117.3123362,34.2062771,1412.19
54.14549558,14.71491216,-117.312205,34.2063485,1411.89
52.52922475,15.86332858,-117.3120756,34.2064262,1412.42
56.15330954,14.83733127,-117.311939,34.2065132,1412.72
62.50902873,13.6732423,-117.3118053,34.2065877,1414.17
70.45868945,13.06625356,-117.3116737,34.2066446,1415.9
74.54207358,12.52716007,-117.3115401,34.206684,1417.02
73.41608435,12.24222965,-117.3114091,34.2067141,1417.36
71.78667017,11.81815975,-117.3112818,34.2067456,1416.81
69.67598777,12.29570492,-117.31116,34.2067789,1416.12
69.73164597,12.36006448,-117.3110349,34.2068174,1415.51
69.44683497,12.79636952,-117.3109091,34.206856,1415.18
68.90446728,13.12901261,-117.3107791,34.2068965,1414.35
68.35953184,13.47543009,-117.3106462,34.2069391,1412.61
64.30219793,13.12311358,-117.3105103,34.2069839,1409.32
59.26373157,13.54325384,-117.310382,34.2070352,1407.15
59.04022871,13.95102725,-117.3102557,34.2070976,1405.54
63.25155372,13.8511402,-117.3101259,34.2071623,1404.24
68.57630316,13.08899604,-117.3099917,34.2072185,1403.25
71.48214913,12.36391435,-117.3098595,34.2072616,1402.36
70.75173255,11.67599258,-117.3097323,34.207297,1401.15
69.70321963,11.70392382,-117.3096127,34.2073317,1399.78
71.08814083,12.01278503,-117.3094936,34.2073683,1398.1
72.0501603,12.38173026,-117.3093703,34.2074034,1396.59
71.69934858,12.32890868,-117.3092425,34.2074378,1395.63
64.75745952,12.09531508,-117.3091155,34.2074727,1394.56
59.79777567,11.7308859,-117.3089968,34.2075192,1393.63
54.11149525,11.24001015,-117.3088868,34.2075724,1392.65
50.93565605,10.754771,-117.308788,34.2076318,1391.54
54.80462564,11.14328667,-117.3086974,34.2076929,1389.62
58.09070009,11.248396,-117.3085986,34.2077508,1387.93
66.05585089,10.65949797,-117.308495,34.2078044,1386.52
68.290958,10.46603587,-117.3083893,34.2078434,1384.32
69.71136315,10.14090228,-117.3082838,34.2078783,1382.59
71.83398657,9.962197891,-117.3081806,34.20791,1381.34
74.28233522,9.622693122,-117.3080779,34.207938,1379.85
75.46287093,9.854890498,-117.3079774,34.2079615,1378.1
79.11468472,10.45564205,-117.3078739,34.2079838,1376.3
84.9966329,10.55659391,-117.3077625,34.2080016,1374.11
89.81995726,10.59015549,-117.3076484,34.2080099,1372.42
92.98480646,10.43836171,-117.3075335,34.2080102,1371.08
97.91312378,10.15219849,-117.3074204,34.2080053,1369.67
105.0277647,10.01078926,-117.3073113,34.2079927,1368.07
109.5300873,10.3857761,-117.3072064,34.2079693,1366.41
111.0023147,10.55389736,-117.3071002,34.207938,1365.1
107.1943608,10.16898495,-117.3069933,34.2079039,1363.81
100.3916117,10.27006352,-117.3068879,34.2078768,1362.92
93.93576116,11.47432628,-117.3067783,34.2078601,1361.62
89.73741008,12.1017855,-117.3066541,34.207853,1360.34
88.85183403,11.07159975,-117.3065228,34.2078535,1359.35
86.54657253,9.75988065,-117.3064027,34.2078555,1359.3
80.36142184,8.413894527,-117.306297,34.2078608,1359.15
76.34927957,8.460370222,-117.306207,34.2078735,1358.61
71.58654709,8.849587093,-117.3061178,34.2078915,1357.37
65.72556426,8.958099042,-117.3060267,34.2079167,1356.43
60.62038375,9.360771826,-117.3059381,34.2079499,1355.64
60.1354195,9.979852256,-117.3058496,34.2079913,1354.7
62.54751856,10.56294169,-117.3057557,34.2080361,1353.68
64.24068028,10.84777818,-117.305654,34.20808,1352.82
63.61973992,10.70997295,-117.305548,34.2081225,1352.76
57.65958108,10.24349894,-117.3054439,34.2081654,1352.82
48.93393081,10.09755414,-117.30535,34.2082148,1353.15
40.30483003,10.47276088,-117.3052674,34.2082746,1353.06
35.69032224,11.39058423,-117.3051939,34.2083466,1352.79
33.51577079,11.80129124,-117.3051218,34.20843,1352.99
30.95209827,11.3435605,-117.3050511,34.2085187,1353.32
28.39490726,10.46601548,-117.3049878,34.2086064,1353.7
27.24224845,9.906345349,-117.3049338,34.2086894,1354.04
33.66914692,9.343210142,-117.3048846,34.2087688,1354.04
41.81928731,9.302730975,-117.3048284,34.2088389,1353.72
47.53187109,9.496020184,-117.3047611,34.2089014,1353.1
49.3014696,9.628299646,-117.3046851,34.2089592,1352.36
49.6159877,9.861498449,-117.3046059,34.2090158,1351.64
50.10399473,10.30749823,-117.3045244,34.2090734,1350.83
54.01618473,10.96881475,-117.3044386,34.209133,1349.83
60.51143964,11.42498886,-117.3043423,34.2091911,1348.9
70.51340201,11.43888026,-117.3042344,34.2092418,1348.14
78.66718879,11.00749376,-117.3041174,34.2092762,1347.45
84.38394591,10.42817183,-117.3040003,34.2092957,1346.99
88.09231235,9.996551705,-117.3038877,34.2093049,1346.36
94.32304948,9.270826925,-117.3037793,34.2093079,1345.64
102.737527,9.156415452,-117.303679,34.2093016,1344.58
111.5493058,9.513074482,-117.3035821,34.2092834,1343.74
144.4997966,11.74507204,-117.3034861,34.2092519,1342.46
146.4954753,11.38736469,-117.3034121,34.2091657,1341.61
144.3538363,10.46972023,-117.3033439,34.2090801,1341.18
136.9674999,9.332776311,-117.3032777,34.2090034,1340.81
127.2535537,9.217211557,-117.3032086,34.2089419,1339.97
114.6633649,10.10143436,-117.303129,34.2088916,1338.98
103.1727736,10.95201464,-117.3030294,34.2088536,1337.02
89.1292655,11.67903424,-117.3029137,34.2088311,1335.3
65.51491849,12.65947665,-117.302787,34.2088327,1334.14
56.34619168,11.86976906,-117.302662,34.20888,1333.47
39.20016577,11.65167033,-117.3025548,34.2089393,1332.03
27.63135117,10.5924039,-117.3024749,34.2090207,1331.99
359.0372555,9.873807867,-117.3024216,34.2091053,1331.75
348.9556188,8.612064482,-117.3024234,34.2091943,1330.59
314.3907525,8.848099995,-117.3024413,34.2092705,1329.12
293.2644603,8.256771661,-117.3025099,34.2093263,1327.3
275.2760458,7.358532413,-117.3025922,34.2093557,1325.17
269.5150847,6.553379503,-117.3026717,34.2093618,1324.01
278.2841616,6.082032417,-117.3027428,34.2093613,1323.19
280.2138569,6.443266446,-117.3028081,34.2093692,1321.92
275.1645261,7.024066651,-117.3028769,34.2093795,1320.36
274.9133915,7.511644604,-117.3029528,34.2093852,1319.27
280.6219981,7.642651504,-117.303034,34.209391,1317.88
292.0634194,7.707446784,-117.3031155,34.2094037,1317.14
297.8617251,7.547934737,-117.303193,34.2094298,1316.21
297.1168356,6.74112905,-117.3032654,34.2094616,1315.19
290.8337211,6.518507518,-117.3033305,34.2094893,1313.7
282.2709147,7.045923661,-117.3033966,34.2095102,1311.83
267.6912899,7.434775736,-117.3034713,34.2095237,1310.01
255.0358269,7.517785477,-117.3035519,34.209521,1308.32
232.9138421,7.486855371,-117.3036307,34.2095035,1307.04
213.1764915,7.461429583,-117.3036955,34.2094628,1305.84
203.3788539,6.85204968,-117.3037398,34.2094065,1305.15
182.1731284,7.048870475,-117.3037693,34.2093498,1304.6
167.2855099,6.993435639,-117.3037722,34.2092863,1304.62
162.1678579,6.71178693,-117.3037555,34.2092248,1304.51
156.9753324,7.352186573,-117.3037332,34.2091672,1303.96
155.1727074,7.638878725,-117.303702,34.2091062,1303.29
148.2457496,9.562212991,-117.3036672,34.2090437,1302.15
149.3534428,9.16724506,-117.3036126,34.2089704,1300.7
146.7937308,9.306757853,-117.3035619,34.2088993,1299.83
145.6063273,9.235141687,-117.3035066,34.2088291,1299.01
146.2910425,9.13418567,-117.30345,34.2087604,1298.01
150.1908981,9.511378197,-117.303395,34.2086919,1297.01
155.2945478,8.754728416,-117.3033437,34.2086175,1296.21
158.8061182,8.387600041,-117.303304,34.2085458,1295.32
158.1031851,8.452238127,-117.3032711,34.2084753,1294.46
156.1809507,8.718143343,-117.3032369,34.2084046,1293.63
161.9769917,9.1453387,-117.3031987,34.2083327,1292.78
164.7593125,9.887374337,-117.303168,34.2082543,1291.91
168.1022766,6.348233983,-117.3031398,34.2081683,1291.06
164.4726255,7.299106341,-117.3031256,34.2081123,1291.7
164.0872086,7.46288919,-117.3031044,34.2080489,1291.68
152.7639558,8.196607174,-117.3030822,34.2079842,1291.91
135.6710154,10.06389149,-117.3030415,34.2079185,1291.74
133.122856,10.98606615,-117.3029652,34.2078536,1292.26
119.9915029,11.45050457,-117.3028782,34.2077859,1293.1
124.6882274,9.628610937,-117.3027706,34.2077343,1294.08
126.4657459,7.334819154,-117.3026847,34.2076849,1294.82
138.0366125,5.803096302,-117.3026207,34.2076456,1295.68
151.7066107,4.686311207,-117.3025786,34.2076067,1297.2
146.1089854,5.371914928,-117.3025545,34.2075695,1300.76
143.5356022,5.986111516,-117.302522,34.2075293,1305.24
143.3921699,6.522327747,-117.3024834,34.2074859,1308.89
148.227262,7.124162949,-117.3024412,34.2074387,1311.73
162.070611,7.48494331,-117.3024005,34.2073841,1313.64
194.5594757,8.46940769,-117.3023755,34.2073199,1316.13
216.3742765,8.252355145,-117.3023986,34.207246,1319.03
242.6400903,7.482304535,-117.3024517,34.2071861,1322.07
292.322894,8.907353908,-117.3025238,34.2071551,1325.03
317.0242492,6.746749266,-117.3026132,34.2071856,1328
4.27133705,8.909919744,-117.3026631,34.2072301,1330.47
24.85899639,11.24731048,-117.3026559,34.2073102,1333.04
51.09123434,9.890197264,-117.3026046,34.2074022,1335.74
69.62941268,9.113952879,-117.3025211,34.2074582,1337.8
104.4465429,11.91621448,-117.3024284,34.2074868,1341.88
132.1567936,9.585927511,-117.3023032,34.20746,1345.63
146.7827278,8.008530648,-117.3022261,34.207402,1349.44
190.7284077,8.862603813,-117.3021785,34.2073416,1353.26
200.8138465,8.378134039,-117.3021964,34.2072631,1357.69
216.4142149,8.229028413,-117.3022287,34.2071925,1362.34
233.7871667,8.693283756,-117.3022817,34.2071328,1366.88
249.745444,9.067826221,-117.3023578,34.2070865,1371.46
258.5991854,8.866390794,-117.3024501,34.2070582,1375.77
267.0194025,7.466491867,-117.3025444,34.2070424,1380.17
279.0337143,6.570122209,-117.3026253,34.2070389,1384.25
301.844503,6.075939326,-117.3026957,34.2070482,1387.86
325.9924343,6.904743139,-117.3027517,34.2070771,1391.75
334.6202651,7.354248359,-117.3027936,34.2071287,1395.22
354.8229626,8.375803101,-117.3028278,34.2071886,1398.81
5.248038835,8.766625377,-117.302836,34.2072638,1402.49
359.6352015,8.685681849,-117.3028273,34.2073425,1406.41
352.0970908,9.384730435,-117.3028279,34.2074208,1409.7
352.3232579,9.659486886,-117.3028419,34.2075046,1412.82
354.7190283,9.312944066,-117.3028559,34.2075909,1416.12
0.12082939,8.740988237,-117.3028652,34.2076745,1419.57
0.2392290044,8.829786566,-117.302865,34.2077533,1422.82
0.3445568854,9.195931681,-117.3028646,34.2078329,1425.58
2.263185136,9.56928548,-117.302864,34.2079158,1427.76
7.054516366,9.981252427,-117.3028599,34.208002,1430.03
10.94262859,9.953558671,-117.3028466,34.2080913,1432.64
10.04434911,9.406493883,-117.3028261,34.2081794,1434.04
6.993858243,9.007659708,-117.3028083,34.2082629,1435.67
5.459323505,9.493959877,-117.3027964,34.2083435,1437.7
5.146298762,9.555971804,-117.3027866,34.2084287,1438.89
4.693906857,10.36196364,-117.3027773,34.2085145,1439.6
4.8983642,11.33366034,-117.3027681,34.2086076,1439.71
0.1843434112,11.45871511,-117.3027576,34.2087094,1439.22
356.1030753,11.66310333,-117.3027572,34.2088127,1438.35
354.8317675,12.07346311,-117.3027658,34.2089176,1436.52
358.1882727,11.95270523,-117.3027776,34.209026,1435.02
2.781278364,11.01683653,-117.3027817,34.2091337,1434.65
2.565843817,9.882321671,-117.3027759,34.2092329,1434.49
358.7857214,8.698551804,-117.3027711,34.2093219,1433.68
341.7396876,8.059761454,-117.3027731,34.2094003,1431.86
320.6669115,8.332275023,-117.3028005,34.2094693,1429.6
298.7266034,10.01639764,-117.3028578,34.2095274,1427.61
283.4379712,10.31014883,-117.3029531,34.2095708,1425.46
268.9938698,10.73922775,-117.3030619,34.2095924,1422.4
257.9732047,12.13765681,-117.3031784,34.2095907,1419.51
258.6417888,13.01086806,-117.3033072,34.2095679,1416.03
266.3782254,12.46758033,-117.3034456,34.2095448,1413.11
272.0974881,10.91078463,-117.3035806,34.2095377,1410.35
266.337788,9.725149526,-117.3036989,34.2095413,1408.76
262.6140427,9.405441375,-117.3038042,34.2095357,1406.11
261.2775132,9.874798722,-117.3039054,34.2095248,1403.53
266.8328116,9.637059154,-117.3040113,34.2095113,1401.82
281.1552623,8.886999155,-117.3041157,34.2095065,1399.92
289.9109112,8.175516699,-117.3042103,34.209522,1398.24
284.2227218,6.817412995,-117.3042937,34.2095471,1396.58
273.6469737,5.929192724,-117.3043654,34.2095622,1394.43
268.3634933,6.214658024,-117.3044296,34.2095656,1392.02
265.864278,6.921406454,-117.304497,34.209564,1388.9
263.2501239,7.833273884,-117.3045719,34.2095595,1385.76
260.2137405,8.74495861,-117.3046563,34.2095512,1382.68
260.8288614,9.186768637,-117.3047498,34.2095378,1379.59
263.6262592,9.29267252,-117.3048482,34.2095246,1377.55
263.8545956,9.32569161,-117.3049484,34.2095153,1375.31
266.3121966,9.485294489,-117.305049,34.2095063,1373.52
266.2610668,10.2062877,-117.3051517,34.2095008,1372.1
264.1847789,10.18165978,-117.3052622,34.2094948,1371.58
264.2836467,9.688954208,-117.3053721,34.2094855,1371.33
265.7746971,9.33433839,-117.3054767,34.2094768,1372.11
265.9157272,9.65607886,-117.3055777,34.2094706,1371.57
269.868904,9.69609898,-117.3056822,34.2094644,1371.4
276.8961339,9.423224828,-117.3057874,34.2094642,1371.49
279.8618408,8.419530237,-117.3058889,34.2094744,1371.15
278.5330581,7.027255996,-117.3059789,34.2094874,1371.43
270.3325844,5.732946184,-117.3060543,34.2094968,1372.63
265.5710417,5.60210954,-117.3061165,34.2094971,1373.45
267.4594876,6.006039959,-117.3061771,34.2094932,1374.29
266.2177468,6.558212127,-117.3062422,34.2094908,1375.11
265.8109514,6.681596568,-117.3063132,34.2094869,1376.06
267.4372089,6.69809611,-117.3063855,34.2094825,1377.05
275.6809744,6.835571341,-117.3064581,34.2094798,1378.27
283.1042802,7.192056096,-117.3065319,34.2094859,1379.34
280.1159934,7.199643487,-117.3066079,34.2095006,1380.49
270.7661387,6.636689314,-117.3066848,34.209512,1381.69
260.2731299,6.237270454,-117.3067568,34.2095128,1382.09
257.8132276,5.780156211,-117.3068235,34.2095033,1383.27
263.627238,5.796316609,-117.3068848,34.2094923,1384.49
264.3708743,6.445977455,-117.3069473,34.2094865,1385.59
259.5230103,7.44221571,-117.3070169,34.2094808,1386.63
258.6448624,8.056498407,-117.3070963,34.2094686,1387.2
263.5179091,7.958894087,-117.307182,34.2094543,1388.21
275.8183475,8.097197555,-117.3072678,34.2094462,1389.58
288.0184418,9.323830167,-117.3073552,34.2094536,1391.3
289.6335341,9.012660231,-117.3074514,34.2094796,1393.67
286.728685,9.056284259,-117.3075435,34.2095069,1395.2
283.6578196,8.972815175,-117.3076376,34.2095304,1396.76
281.5490884,8.033803312,-117.3077322,34.2095495,1398.87
284.7441918,7.147970195,-117.3078176,34.209564,1401.03
287.5881312,6.681129678,-117.3078926,34.2095804,1402.77
289.3804954,7.220351526,-117.3079617,34.2095986,1404.04
285.1910244,7.831425139,-117.3080356,34.2096202,1406.06
281.1573743,8.426740161,-117.3081176,34.2096387,1407.03
270.0532483,11.93576115,-117.3082073,34.2096534,1407.88
267.7156651,11.41024898,-117.3083368,34.2096535,1408.81
269.095133,10.53611631,-117.3084605,34.2096494,1409.22
272.4694788,8.238253136,-117.3085748,34.2096479,1410.9
280.0574368,8.003350017,-117.3086641,34.2096511,1412.16
277.6587052,8.323283768,-117.3087496,34.2096637,1412.89
275.5997475,9.094297132,-117.3088391,34.2096737,1413.34
270.9308654,9.559083152,-117.3089373,34.2096817,1413.69
271.046663,9.716128338,-117.309041,34.2096831,1412.83
278.6682306,9.052918804,-117.3091464,34.2096847,1412.61
283.0101865,8.967727462,-117.3092435,34.209697,1411.64
279.0371936,8.968676726,-117.3093383,34.2097152,1410.39
269.0209955,9.089091596,-117.3094344,34.2097279,1409.17
260.615936,8.912092835,-117.309533,34.2097265,1408.4
257.9467747,8.180530058,-117.3096284,34.2097134,1407.73
263.3892274,7.515578041,-117.3097152,34.209698,1407.22
273.3090224,7.302664243,-117.3097962,34.2096902,1407
270.6996376,8.175911139,-117.3098753,34.209694,1406.25
269.0084665,8.333234993,-117.309964,34.2096949,1406.45
268.2806961,7.764040907,-117.3100544,34.2096936,1406.94
275.8680171,7.486402839,-117.3101386,34.2096915,1407.23
285.1075688,7.61830879,-117.3102194,34.2096984,1407.89
286.4003799,7.935974934,-117.3102992,34.2097163,1407.13
282.6810535,7.680610069,-117.3103818,34.2097365,1406.81
274.3070501,7.385079401,-117.3104631,34.2097517,1405.84
263.1624308,7.546934794,-117.310543,34.2097567,1404.66
260.0295635,8.328739107,-117.3106243,34.2097486,1403.44
265.3281434,8.988594075,-117.3107133,34.2097356,1402.36
270.0684093,9.290541022,-117.3108105,34.209729,1401.12
272.5824222,9.355336108,-117.3109113,34.2097291,1399.68
271.8830142,9.452324244,-117.3110127,34.2097329,1398.81
268.0325244,9.369792508,-117.3111152,34.2097357,1397.75
266.0407588,8.675279441,-117.3112168,34.2097328,1397.2
269.4106482,7.548958553,-117.3113107,34.2097274,1397.23
279.028347,6.644683757,-117.3113926,34.2097267,1396.96
289.928161,6.313677697,-117.3114638,34.2097361,1396.92
293.055097,5.919964075,-117.3115282,34.2097555,1396.14
279.9914494,5.690112601,-117.3115873,34.2097764,1395.04
269.1030769,5.6690266,-117.3116481,34.2097853,1393.76
265.3477057,5.19696422,-117.3117096,34.2097845,1392.46
263.6664548,5.128190111,-117.3117658,34.2097807,1391.3
266.4108728,5.670236654,-117.3118211,34.2097756,1389.51
272.2973213,6.087981092,-117.3118825,34.2097724,1387.41
269.0940764,6.314297267,-117.3119485,34.2097746,1385.69
260.3536669,6.553639664,-117.312017,34.2097737,1383.42
248.7637543,7.257985828,-117.3120871,34.2097638,1380.87
249.4428939,7.550052754,-117.3121605,34.2097401,1378.1
261.3487042,7.374393853,-117.3122372,34.2097162,1376.31
272.364814,7.52731938,-117.3123163,34.2097062,1374.56
281.2995827,7.303014611,-117.3123979,34.209709,1373.08
280.3682639,6.718144097,-117.3124756,34.2097219,1370.97
274.6337081,7.277407635,-117.3125473,34.2097328,1368.25
273.7909452,8.220939996,-117.312626,34.2097381,1365.58
276.5422294,8.664915829,-117.312715,34.209743,1362.95
283.068998,8.241295008,-117.3128084,34.2097519,1360.98
282.4190031,7.427415668,-117.3128955,34.2097687,1359.11
270.1975826,6.433364653,-117.3129742,34.2097831,1358.03
251.1920469,6.124381501,-117.313044,34.2097833,1356.64
240.0798944,5.359582914,-117.3131069,34.2097655,1356.64
243.3113863,4.198548133,-117.3131573,34.2097414,1356.3
259.0255544,3.670901557,-117.313198,34.2097244,1355.82
260.6231357,4.016897661,-117.3132371,34.2097181,1354.8
243.4193833,4.58621271,-117.3132801,34.2097122,1353.46
233.3078611,5.160945078,-117.3133246,34.2096937,1352.05
232.5089635,5.285338179,-117.3133695,34.2096659,1350.72
236.2962803,5.517329652,-117.313415,34.2096369,1348.98
239.6442332,6.387322231,-117.3134648,34.2096093,1346.66
242.2777913,6.81982914,-117.3135246,34.2095802,1344.73
245.7307771,6.773905337,-117.3135901,34.2095516,1343.03
244.329541,6.350415715,-117.3136571,34.2095265,1341.71
243.6440925,5.996732778,-117.3137192,34.2095017,1340.05
246.6881525,6.362888311,-117.3137775,34.2094777,1337.8
253.7587173,6.940734322,-117.3138409,34.209455,1334.99
255.2811271,7.50926147,-117.3139132,34.2094375,1332.52
254.7910869,7.526446967,-117.313992,34.2094203,1330.16
249.1266959,7.378406907,-117.3140708,34.2094025,1328.02
245.3806706,7.269252492,-117.3141456,34.2093788,1326.49
247.4020808,7.187957374,-117.3142173,34.2093515,1324.77
250.8498996,7.405345029,-117.3142893,34.2093266,1323.39
251.3737619,7.605918529,-117.3143652,34.2093047,1322.53
248.3284531,7.329277301,-117.3144434,34.2092828,1322.33
243.3335625,6.920584697,-117.3145173,34.2092584,1322.35
232.8735517,6.85504252,-117.3145844,34.2092304,1322.27
226.4325394,6.856343071,-117.3146437,34.2091931,1321.44
225.940139,6.938761613,-117.3146976,34.2091505,1320.51
230.2899956,6.996873914,-117.3147517,34.209107,1319.47
241.6828497,6.407423311,-117.3148101,34.2090667,1318.57
257.6848169,6.08485404,-117.3148713,34.2090393,1317.69
268.8264348,6.499207277,-117.3149358,34.2090276,1316.94
270.6903956,7.364757856,-117.3150063,34.2090264,1315.8
270.9638185,8.572836913,-117.3150862,34.2090272,1314.02
273.5913788,10.09378493,-117.3151792,34.2090285,1312.37
278.7894056,10.74392322,-117.3152885,34.2090342,1311.34
279.9392766,9.254310966,-117.3154037,34.209049,1309.9
289.9794056,4.707375031,-117.3155026,34.2090634,1309.96
288.3037998,3.320128665,-117.3155506,34.2090779,1309.95
280.5843525,3.563006599,-117.3155848,34.2090873,1310.24
281.4379529,5.42585083,-117.3156228,34.2090932,1309.15
281.6350003,7.095258917,-117.3156805,34.2091029,1307.59
285.2216666,8.787754346,-117.3157559,34.2091158,1305.94
275.1761537,10.32806631,-117.3158479,34.2091366,1305.23
281.3873341,9.213839865,-117.3159595,34.209145,1308.47
279.3276622,7.528282922,-117.3160575,34.2091614,1309.16
279.8507403,5.640895378,-117.3161381,34.2091724,1310.03
295.189526,4.430640306,-117.3161984,34.2091811,1311.23
300.9806666,4.762448312,-117.3162419,34.2091981,1312.18
286.0489688,5.898210221,-117.3162862,34.2092202,1313.19
284.9541272,7.135837703,-117.3163477,34.2092349,1313.84
279.9434995,8.094117691,-117.3164225,34.2092515,1313.29
279.6250375,8.226589144,-117.316509,34.2092641,1312.33
277.6682079,8.146770165,-117.316597,34.2092765,1311.86
282.7823432,8.222386618,-117.3166846,34.2092863,1312.06
282.8194102,8.648953711,-117.3167716,34.2093027,1311.73
283.4576044,8.102848861,-117.3168631,34.20932,1311.66
281.0270559,7.24921201,-117.3169486,34.209337,1311.75
280.3267017,7.363684685,-117.3170258,34.2093495,1311.91
281.3970658,7.578172544,-117.3171044,34.2093614,1312.16
288.9761855,7.368342095,-117.317185,34.2093749,1312.79
296.4545949,7.196059272,-117.3172606,34.2093965,1313.51
301.4496434,6.611989058,-117.3173305,34.2094254,1314.39
295.9654186,5.751155235,-117.3173917,34.2094565,1314.85
284.9476617,5.332637809,-117.3174478,34.2094792,1314.32
279.0686626,6.122754236,-117.3175037,34.2094916,1313.76
274.3891364,7.247225277,-117.3175693,34.2095003,1313.6
265.4928644,7.90480919,-117.3176477,34.2095053,1312.7
259.4779209,7.471424521,-117.3177332,34.2094997,1311.72
253.2545143,6.159971346,-117.3178129,34.2094874,1311.66
255.5749291,4.853580778,-117.3178769,34.2094714,1311.58
264.6156906,4.610308469,-117.3179279,34.2094605,1311.41
254.2616296,5.439050713,-117.3179777,34.2094566,1310.51
248.85769,6.581399651,-117.3180345,34.2094433,1309.88
246.4167511,7.985052917,-117.3181011,34.2094219,1309.16
250.6182272,8.256082401,-117.3181805,34.2093931,1308.22
264.5832519,7.637968009,-117.318265,34.2093684,1307.56
269.3163268,6.507524068,-117.3183475,34.2093619,1307.57
266.451226,5.734629133,-117.3184181,34.2093612,1306.53
260.7705039,6.293601252,-117.3184802,34.209358,1304.65
264.3907028,7.149605109,-117.3185476,34.2093489,1302.96
262.2413662,8.381060669,-117.3186248,34.2093426,1300.9
263.5366257,8.376008169,-117.3187149,34.2093324,1299.7
261.7623333,7.664506854,-117.3188052,34.2093239,1299.2
254.2728605,6.425002654,-117.3188875,34.209314,1298.32
243.8138528,5.731195097,-117.3189546,34.2092983,1297.26
231.0094754,5.976541713,-117.3190104,34.2092755,1295.6
219.1107322,6.6333019,-117.3190608,34.2092416,1294.15
207.9894914,6.97186655,-117.3191062,34.2091952,1292.34
192.8136355,7.189567873,-117.3191417,34.2091397,1289.84
178.1171874,8.135267895,-117.319159,34.2090765,1286.69
166.4674175,9.492585771,-117.3191561,34.2090032,1283.47
163.3447291,9.390043442,-117.319132,34.20892,1280.98
161.8959917,8.927819685,-117.3191028,34.2088389,1278.98
162.7378017,8.572470391,-117.3190727,34.2087624,1276.57
160.4848688,9.132488923,-117.3190451,34.2086886,1273.48
150.41725,10.79101783,-117.319012,34.208611,1270.42
138.7878138,12.00276343,-117.3189542,34.2085264,1267.69
131.2708318,11.50260518,-117.3188684,34.208445,1265.69
128.9991484,10.9108898,-117.3187746,34.2083766,1263.57
130.9974513,10.11145945,-117.3186826,34.2083147,1261.18
140.8833852,8.706935561,-117.3185998,34.2082549,1259.38
151.8076412,8.759636206,-117.3185402,34.208194,1258.47
154.8592162,9.263575416,-117.3184953,34.2081244,1257.15
151.5540476,8.881479591,-117.3184526,34.2080488,1256.49
148.6815111,8.245199635,-117.3184067,34.2079784,1256.01
148.9674895,7.365940158,-117.3183602,34.2079149,1256.29
147.7942824,6.502386948,-117.318319,34.207858,1258.09
147.9345917,7.447925618,-117.3182814,34.2078084,1257.91
146.6763073,8.522759016,-117.3182385,34.2077515,1257.77
143.9531586,9.397762418,-117.3181877,34.2076873,1258.03
141.4870282,9.398980311,-117.3181277,34.2076188,1258.85
141.5329464,9.378825275,-117.3180642,34.2075525,1260.08
138.5499848,8.938800411,-117.3180009,34.2074863,1261.74
133.8573886,7.988859819,-117.3179367,34.2074259,1262.68
130.5401445,7.167739311,-117.3178742,34.207376,1263.15
133.4723001,7.658366022,-117.3178151,34.207334,1262.9
140.3762434,8.179949312,-117.3177548,34.2072865,1262.93
145.0168833,8.92205031,-117.3176982,34.2072297,1262.76
154.9193034,9.871392805,-117.3176427,34.2071638,1262.04
161.8882942,9.546767768,-117.3175973,34.2070832,1261.09
164.0216533,9.20762402,-117.3175651,34.2070014,1261.04
167.923999,7.577540558,-117.3175376,34.2069216,1260.62
163.0636183,6.644227933,-117.3175204,34.2068548,1261.21
162.5845437,6.928808802,-117.3174994,34.2067975,1260.13
161.4541752,8.084835558,-117.3174769,34.2067379,1259.76
165.6223643,8.611341036,-117.317449,34.2066688,1258.6
169.5883355,8.109098137,-117.3174258,34.2065936,1258.15
178.090065,6.637062008,-117.3174099,34.2065217,1258.03
180.9367239,6.201592184,-117.3174075,34.2064619,1257.57
175.8397238,6.6064122,-117.3174086,34.206406,1256.77
164.6691711,7.913301268,-117.3174034,34.2063466,1255.6
162.9416033,8.389013812,-117.3173807,34.2062778,1254.35
169.0194535,8.226015416,-117.317354,34.2062055,1253.54
176.6485576,8.355926081,-117.317337,34.2061327,1253.23
179.4797209,8.120117978,-117.3173317,34.2060575,1253.05
188.5201755,6.718615695,-117.3173309,34.2059843,1253.43
184.7590631,5.665666401,-117.3173417,34.2059244,1254.32
175.596847,5.162202492,-117.3173468,34.2058735,1256.21
174.0704043,5.799180004,-117.3173425,34.2058271,1258.69
184.9914631,7.838918141,-117.317336,34.2057751,1259.48
195.1821159,8.516869956,-117.3173434,34.2057047,1260.25
201.9003878,7.759038254,-117.3173676,34.2056306,1261.97
201.4946661,7.093433349,-117.317399,34.2055657,1263.26
196.1379931,7.228818812,-117.3174272,34.2055062,1263.55
190.2278225,8.149448608,-117.317449,34.2054436,1263.85
184.7029589,8.993099181,-117.3174647,34.2053713,1263.34
180.4605158,9.173876522,-117.3174727,34.2052905,1262.8
177.2848775,9.339360901,-117.3174735,34.2052078,1262.46
174.7842396,8.922115237,-117.3174687,34.2051237,1262.28
174.5908457,7.821836496,-117.3174599,34.2050436,1262.51
